time,N1,N2,N3,N4,N5
26170,17.8089019818161,29.2712911998378,13.1627745365442,3.15802696298066,3.53813742236312
26180,5.24901575977427,35.0639953884205,22.8760491353708,0.39505771199718,0.574971071852138
26190,1.36341571097404,33.5382811839778,31.1480671134914,0.047225593637987,0.0869650657756593
26200,5.03244944846679,17.3918959124158,36.6407233674752,0.623526015335015,2.07994851177597
26210,13.3497777354462,5.71343401218069,24.845575687143,3.73843859079156,22.8278100235932
26220,27.4146679594467,13.231390450771,12.2395405737378,7.53009766735422,11.5884066792589
26230,11.2379764066641,29.8721175936614,23.073087419476,1.24024605367585,2.24177208768574
26240,8.66866292383065,23.6369889102618,31.7208017580933,0.642739251431862,1.99928026010261
26250,24.3562505230519,7.95653961904359,22.3152021118336,2.66587468733712,16.8732248993242
26260,15.3314310234241,23.9937941282444,26.9082403479521,0.886043866677446,4.00143961567523
26270,17.4612633807026,24.9295122847201,25.4677159864363,0.633495546267625,3.1722664156529
26280,16.7742235964295,26.5966780038168,25.5893719374408,0.428019937109558,1.89482671482227
26290,20.0466603257225,26.3831580316478,22.6522486571717,0.596048958138494,1.85286151164001
26300,27.1790007169543,17.0487173293915,23.4107979066725,1.17261122144399,3.29927656509559
26310,13.5989546531872,26.2005847425427,28.83297854834,0.348746795938328,0.844109750828843
26320,22.9893338796698,25.3740820215258,17.9401140191177,3.01074932110654,2.52923679609899
26330,11.2630104250878,26.1773769405943,29.7665000261079,0.618546017481378,0.789842737782093
26340,25.0108993920797,7.89080972586802,17.6361644889542,7.10446637832431,16.3671956362971
26350,16.3779319981772,3.48975245834811,4.18193123919509,26.9707859975659,17.5758212578728
26360,4.77350242690255,0.434797691616824,0.675276719466188,31.6731353994268,29.8958297914863
26370,13.0831531013007,4.50654861056936,13.2713048896885,12.7644627493336,25.6415061537022
26380,26.375365576908,4.60044692017573,10.8941831245811,16.7373404966713,13.3651071109201
26390,15.7770844790714,0.997535112480472,3.76892977430729,22.4430731066948,27.5569804144238
26400,18.5906931135505,0.918138647884594,4.38156224045559,23.4957652547748,24.4921221285995
26410,16.6446819832724,0.480864873007719,2.20224880793868,26.1606619301216,25.9219309669389
26420,17.9199561682839,0.482552814292528,1.70463873599333,26.8147143714762,24.3315915715229
26430,25.3263365286043,1.19642907537498,2.49252481096374,24.6502080774718,18.9243078455732
26440,19.3956097390273,0.553836689683789,2.05727390063231,20.9647828955767,27.7977121297281
26450,16.0812373426797,1.11017832343004,1.33985987161072,28.2114265688953,23.4817253550244
26460,20.966759087084,1.94412921802513,4.27245781108681,16.8970170592988,26.6058441759667
26470,23.7987050792408,22.1971032565802,8.34035962515691,4.59026637378789,9.27823905388998
26480,8.14871017197945,34.3373569662505,19.0678679452576,0.606898546184221,1.64437081958379
26490,2.18298234948513,34.7276387504918,27.588354497437,0.0733517168361992,0.253085849643816
26500,2.1502761593623,24.7967620965618,35.7217141587587,0.0667975017082633,0.385226994364199
26510,7.46333450307958,9.40620858278253,29.5679190109494,2.15127190177562,19.107203711061
26520,24.9935083293185,3.50593317877786,23.507216130745,1.0280620101511,20.9748159636035
26530,19.5153742858585,25.3542158172233,17.4767513464895,1.40550628259177,5.31814129401644
26540,6.42284196691846,29.7131527542806,30.7355179049547,0.184828049824258,0.930349913490604
26550,21.6876914128982,11.0501941104133,24.8119470094573,1.11473306272776,14.5633880719461
26560,22.2857801454871,18.6272683187564,25.5746405966138,0.451253753985069,6.1857199731935
26570,25.8989822358322,18.1768294619177,24.6982159499842,0.317000575670092,4.11652125072856
26580,25.2838715654977,18.5098328453345,25.8623476628623,0.237739775847248,3.13282103723087
26590,18.7943731453278,22.9144459619176,27.8374498111001,0.133881881743701,1.42567878020263
26600,14.4942608161105,28.4837408097186,26.4296360524292,0.167130450503566,0.863037116421449
26610,25.9686736530532,24.7802489137334,18.8761035956605,0.852429258199269,2.22265529331086
26620,16.5764399061307,23.078502181222,28.8266597170009,0.275048421481604,1.20516634229215
26630,18.6284557328747,27.4156950888433,21.9938788111639,1.08153753668579,1.61691893522366
26640,19.3379995048753,19.0522644281754,27.8745085957561,1.07214064918895,2.88067762683718
26650,25.3215686411279,12.1725364449699,10.2410008216536,18.8156813937221,4.00478908129414
26660,9.92800582248321,1.69436205037484,1.96602160146555,36.3207674436187,11.5802579613434
26670,2.75535978914321,0.207394465697942,0.30871132518939,39.1362781114211,17.9485035229719
26680,0.714398006731732,0.0247760551540091,0.0466450164058117,37.3115328245819,24.3522888294244
26690,0.180848910627071,0.00293486172065787,0.0069537372763297,34.054048262324,31.5054668855395
26700,0.702924753243403,0.0396773421806071,0.16864079164183,18.6833816142184,39.6436199369667
26710,2.93554051997103,1.56628327186971,10.1272410181845,7.8186003141477,37.6172943375518
26720,8.81691619652772,2.0177229703979,27.3124081849026,2.75475837734339,28.061821705504
26730,27.9006898713157,1.25328782798502,20.0417892077915,1.70152895727678,20.3212675165777
26740,23.220992674878,8.52872466700417,5.04026309452592,24.8274364039499,8.21411956290006
26750,7.6380484299643,1.11083734406726,0.872608075690625,35.9083331349872,17.4784930302405
26760,2.03979550539729,0.134109144682563,0.134065873249849,36.1139940338903,25.1357328493148
26770,0.61859258765866,0.0175841044734944,0.0230948937434504,32.0535309096862,33.0559639401169
26780,3.37287349827546,0.632039453469688,1.48252794847144,15.6489969627385,38.6229279908865
26790,7.83821666522835,6.40217206498273,25.5644026817375,4.83371661330987,23.9636262587884
26800,26.9115565095519,3.34287859252624,19.9885520781569,2.58092302929399,19.4091406248291
26810,18.5675888600433,26.3474825021328,15.0975174330333,4.15267619294536,4.61239099558657
26820,5.57006254653186,32.5387412505365,27.1134161541043,0.522851714749414,0.7571918117734
26830,7.83932379838406,20.6036084552741,33.0252404526071,1.01104180323705,2.55083618514762
26840,20.6466939219886,6.72672256290099,22.226632777178,3.95184134108222,19.3820134265147
26850,19.3985649959583,23.5430765973821,18.981609093213,2.49141374856331,5.88897442872494
26860,17.2296285074862,18.9431972155869,27.0739607293998,1.34632494129228,6.18349586537173
26870,17.8948522372367,22.8659852766254,25.73957044272,0.816529359201115,4.70014880424645
26880,18.3217483403115,23.8086237892793,26.8543186737692,0.394398682322529,2.43162118306131
26890,14.595533894631,27.0613002939658,27.7144859414703,0.259403569157422,1.26681602728111
26900,17.9704533385171,27.2895000704835,23.9548874047082,0.44659960996677,1.41159686480203
26910,27.3110434118762,17.9684256640531,22.4046803867243,1.30970742337179,3.05881541514987
26920,13.2003169737951,26.3402776309442,29.0055519332289,0.335948828643664,0.77896410742498
26930,24.0818580157183,24.776232431938,16.8283654503955,3.72487608767034,2.77603787449692
26940,8.97146706834491,28.6478009931591,29.8531123846471,0.535354664184417,0.549472622940101
26950,21.4853864469933,8.96081279628758,18.8620794821879,7.96366120695965,15.4163240675026
26960,19.5371649970782,4.82218286060902,5.50264582581398,24.4540740179425,15.4539081289919
26970,5.98146304231319,0.61169879440024,0.913996106269346,31.2783003434457,28.8196537734333
26980,13.7901481931639,4.29073373580077,12.0698219172853,13.4946473975607,25.7302163170417
26990,25.6600849836442,4.15598245563209,10.1682722510583,17.7690148760131,13.962848492253
27000,18.4339222628882,1.22692451087548,5.21359954282704,19.9965699476856,26.5314450235157
27010,17.5173332722701,0.749510019100205,3.45348839765989,23.6279114421185,26.4616938335231
27020,15.5066929869624,0.433119369436273,1.83730484995064,26.1449608076016,27.269965175314
27030,16.8512550848898,0.497553665008349,1.5497430155647,27.2040303364218,24.9193583360978
27040,25.3628277388576,1.49168048183698,2.60181065508182,24.5349140948873,18.6007942370967
27050,18.1497306693782,0.598547198308097,1.82465294657069,21.7266922141133,28.1033575236305
27060,18.1305839029415,1.97394789097612,1.75286875207151,27.5025397556168,21.1508509796994
27070,15.2161592998836,1.21900379856903,1.88261606395157,21.4520255828642,29.0615336153074
27080,26.4212141526165,10.1809175775589,12.6108869443235,10.1300894912415,13.5784841340553
27090,12.9174108249167,29.2771315311434,20.2867227253823,2.32176897808682,2.84423121628988
27100,4.51412150879492,30.0185633908148,31.5808733117292,0.328304931707962,0.546923617498345
27110,13.5257874256052,10.535120186822,23.4579779091596,5.32670821535935,17.5577784277592
27120,25.1408834332033,18.5690373548991,13.9142416754869,4.22089944611203,9.6323169552541
27130,15.3948016732876,22.3467301229747,27.8044913375173,1.00760631026303,3.73808491685711
27140,19.3518311433924,22.8058530313398,23.8785824344751,0.994618859575788,4.9566328128838
27150,16.7652491325163,25.9669586454574,25.9604797053353,0.473476985277155,2.31969933345504
27160,17.2778996948232,26.9348847961862,24.9244537694031,0.420526531104992,1.6410386103548
27170,23.483206391011,25.4269311730025,20.1644820652541,0.907054273129993,2.17384396168508
27180,21.8874074683286,19.034050798104,27.024419029001,0.658119435710767,2.87256554562038
27190,13.7513431825431,28.847530523321,25.6312648324337,0.685801007075928,1.00996415591017
27200,25.2340397112495,13.654690736037,24.2119821636029,2.81577763622622,6.32059218183867
27210,20.7224350729401,6.51253561746528,6.56103814367483,26.5450847184683,6.25469105920965
27220,6.80520880575256,0.847703388842553,1.13479676734719,38.295891946608,13.2740104521292
27230,1.83173922798922,0.102628993512051,0.175124526455969,39.0662628834343,19.3866830168269
27240,0.471065115057442,0.0122249648000549,0.0263393356950856,36.6958591041431,25.8811055041599
27250,0.158077227976241,0.00177476702699175,0.00518627308358541,31.5599197586304,33.5569089800969
27260,0.906537176538787,0.0745242597748862,0.376902661045271,15.8787960184909,40.816340076523
27270,3.11431182070907,2.39483606742807,18.5674343847964,5.98048591511196,33.478983521663
27280,10.8572513204484,1.56005710243598,27.116986212398,2.27753093909109,27.8461374224875
27290,29.9289535185465,1.9199780045776,17.1740726063521,2.80278658770359,17.4421147324656
27300,20.779711632641,6.30040443007582,3.99985498687957,27.6397637210161,9.36517603274675
27310,6.48257647010307,0.804692159511226,0.671567137089945,36.53369665189,18.0951392502597
27320,1.71493602862544,0.0968219395842902,0.102628964807111,36.1223772694673,25.5447761077804
27330,0.599293034667632,0.0146382498708406,0.0213071438301536,31.2003376423121,33.4985801296699
27340,3.24769875182427,0.59833710404372,1.49898537623484,15.1759657993733,38.9475797537791
27350,7.65881632854999,6.0240139115032,25.7357103949185,4.72013062054259,24.4053429651984
27360,26.6884877164786,2.96535343641641,20.4478945512176,2.36956972111119,19.9640348927639
27370,19.3707930368321,25.9253255907479,13.9723629678033,4.85885605724266,4.83902069688127
27380,5.90424999119783,32.9125174809435,25.8487969014486,0.615335086153149,0.801696041435278
27390,5.32682608666153,24.0987783478366,33.7951677005527,0.4667098326081,1.02417242775463
27400,14.2109039911328,7.94343073512922,23.0193149484115,5.28839892843603,20.2839644864684
27410,25.6104912180499,18.4585592203013,12.1683070122821,5.56058755046436,9.70027093167275
27420,8.88702517149918,29.1716192533073,28.3539499378029,0.738972767681471,1.73288374217312
27430,24.6492879039591,11.1135488272217,23.0081163290669,1.95358020141629,13.4048361525443
27440,25.3744491807692,16.6790309417939,24.1717711908453,0.928897026844726,6.48246028224296
27450,26.3140581090781,18.0668957764888,23.8233622128251,0.687468942060207,4.00857737060851
27460,23.110144110693,19.5005313119122,26.3093313461255,0.431040478101631,3.05283371788015
27470,14.2187675524077,26.6659297953958,28.3801639516352,0.231524324866852,0.893114523761016
27480,19.5774539241866,27.0367997414899,22.129693864459,0.823387023995918,1.58211786627452
27490,22.3955053235671,17.6717921255433,26.7886341775137,1.01666526848175,3.51172793774222
27500,14.5291647159122,28.8529985621279,23.8470197998216,1.26146150713087,1.21755239397597
27510,18.7295777742537,17.5666072896715,27.4320005357157,2.1588956887131,3.73977190262901
27520,25.2369800845444,5.84999869653702,10.7168645196076,17.4309211660095,12.2696276199978
27530,11.6147586420039,0.931048243460129,2.46865345060351,25.7866271049298,28.6367464372487
27540,24.6879036643654,1.83613691075884,8.22055568870979,19.1651547238419,18.4117002074724
27550,22.0863873695769,0.837747532110275,3.80775168039448,23.705021313653,21.800928076733
27560,22.2131295227929,0.675851645309145,2.52380973102561,25.1343596605865,21.5529842319851
27570,26.9054503252668,1.04335897703762,2.99072840999664,19.6352877928172,21.9156598958195
27580,17.9945574610154,0.389051039274838,1.53288228211923,22.6279353979052,28.0755656344145
27590,16.6271833844181,0.883556406943817,1.32688765665801,27.9904968254011,23.6300234891614
27600,22.9857724738936,1.77129342444985,4.75320053805691,16.0910170602306,25.9328095129234
27610,17.7522948406203,4.30716211649792,1.69732110815791,28.515993563463,17.2718395521396
27620,5.09188910699859,0.533526172367477,0.271574002217221,32.5638104454814,28.5051850522751
27630,10.8379002526528,2.59674765755212,2.35381540825841,17.5353903896157,31.6172256555445
27640,12.1656091400216,17.0135720150127,25.1416547621411,3.82344330495989,11.8754885974358
27650,24.1701254266094,18.8925801059088,17.508653244396,2.42404626773281,8.90600026595966
27660,25.5551132827343,21.3319768939164,19.0634763081101,1.41676989565393,5.49013162696415
27670,26.0108629360896,22.7343519677602,19.7549227134342,1.11333110082885,3.6467410557451
27680,25.4853547910643,17.4557441767099,25.4509113361495,0.772597410570069,3.76071037454561
27690,15.1445827915373,25.4413429686979,28.3467550774874,0.339529745153062,1.06816813300536
27700,19.3494848548353,26.975164823143,21.6861294344649,1.26650253378435,1.75693003668199
27710,20.3445984668226,18.5440162587265,27.2349587226293,1.29146410202485,3.24556596028452
27720,24.6544655080524,10.8896806537651,9.5256601542715,20.4102319809186,4.21710907121693
27730,9.2962275677687,1.49322566836581,1.78672236526243,37.0019618624531,11.4118336307705
27740,2.56629086110049,0.182424593162494,0.279708187564088,39.4935201308138,17.5063348644829
27750,0.66530180651477,0.021792187786162,0.0422600581673456,37.6444763070707,23.7471216743505
27760,0.16859016424618,0.00258232629553872,0.00630360444566689,34.4213663980376,30.7845078784792
27770,0.486274578814709,0.019347273493729,0.0832473804016013,20.0657933350436,39.1177389977533
27780,2.26400721841498,0.852189702409217,5.5500764334239,8.92584177561748,40.3424541718882
27790,6.38758936859325,2.17644727155546,27.8297718283316,3.03876429824925,28.706705824192
27800,23.2409285811,0.851735152228763,24.1282005614539,1.17401455632766,24.4556251097163
27810,27.6159300862374,12.3852834830214,7.26650071025446,17.2987347042954,7.36180649194137
27820,10.6569072209755,1.95743164429074,1.36337482788908,34.9515750880721,14.5342864927396
27830,2.93034125504267,0.238799355101168,0.212958701204309,37.0413920758868,22.1250374890714
27840,0.752944424258834,0.0284367009486649,0.03201432218919,34.7391179564775,29.4860072729261
27850,1.3530571994434,0.0847405223615206,0.164056683713584,22.0357697095135,37.5947690746275
27860,5.40938968846321,3.1952042477078,9.42680957097647,9.00735322594933,34.531425222403
27870,14.1352067057866,4.20001925041394,25.2879214276746,3.03172788162021,24.0970136258013
27880,27.9481740616423,11.6724741429747,11.9792498261985,8.30383954008733,11.5923847927752
27890,12.0194933951414,30.7166429314064,19.9547415369798,1.81321746744782,2.27688986832515
27900,3.30687375560376,32.5810306131749,30.403198304901,0.221254506437856,0.355770209335502
27910,10.3483441107106,15.0115547529587,30.7130132535797,2.50721767853591,7.45213936489917
27920,26.3460563493564,6.02404770213958,19.4792391272682,3.57559867754035,17.4014252957939
27930,15.0047628050513,26.2841070348787,22.9232029636897,1.53545877517513,3.86561242079138
27940,20.149866194244,15.1623531915875,25.0674151775247,1.73228696598882,10.2988430286708
27950,21.7318272424165,19.5680446872131,25.4710893624546,0.760385133645565,5.37723968184193
27960,23.0134333396732,19.8195668000621,25.798612054979,0.474886991978494,3.76482872781299
27970,19.2917505875713,22.7078072686253,27.3241751644304,0.288552291452343,1.8646316764065
27980,13.9696189366127,28.33058743549,26.9509354148035,0.270582035721996,0.966301109968357
27990,23.5754752276165,25.6088927535492,19.6541755061264,1.12883618681779,2.08966209708715
28000,18.5472547510143,21.1122581797108,28.2186094526064,0.570300899471849,1.87450787124461
28010,17.7803627760396,27.7117508002968,21.5063930938901,1.7650629313662,1.64645436467174
28020,15.7046247616106,21.0147081278691,28.9742228722934,1.22701742152464,1.99794587837731
28030,26.5425388794679,6.6793881915419,13.3810138071893,13.6318608580083,12.2658071335307
28040,13.2714877319481,1.0689631126285,3.13672445270716,24.8211243002897,27.8260249895702
28050,21.5698996658702,1.35531290944989,5.83197390455724,21.7816331614954,21.5844765469536
28060,19.542249255755,0.69534775703399,2.90846919469248,25.0542898079006,23.5992549981664
28070,20.9610905854902,0.683947243834987,2.22268176544948,25.738743384707,22.1948637662839
28080,27.0275392059768,1.2528880188086,3.1263976215478,18.8795331124905,22.0644680716512
28090,16.2378478626084,0.404432737233008,1.23187714391816,23.9036786519374,28.4371022564324
28100,19.110980735463,1.63358712764224,1.78258213980194,27.1231294616083,21.2092680506386
28110,17.4697760619224,1.21135308779054,2.33740186707038,20.2750930057545,28.3181484183088
28120,26.5734021814179,17.8312084925702,7.63447002144658,5.3554593309388,12.2044140718223
28130,9.96587810657966,32.0307302844471,20.4569589480494,0.732893276344449,2.28203384097085
28140,2.69923961621165,33.03737898744,30.2362277469375,0.0889285935520526,0.353418703590473
28150,7.79510081613197,16.9410324642326,33.6510476996085,0.769137370669943,5.55815329973571
28160,22.6635477701611,5.80568732535584,24.2734536435249,1.25462950336585,19.6272247114204
28170,18.1628689278826,24.1213950331322,21.9377885681445,0.760831380995622,5.32287944075644
28180,24.9762399916954,14.1992180320695,24.4957528392127,0.626267840281765,9.60102052775835
28190,26.0266552709772,21.6159640140353,20.8958575259726,0.420922514650745,4.44660296692444
28200,25.0972135509983,24.3358863545459,20.3034639562863,0.301362525034568,2.68274878021936
28210,26.9268764595969,18.5724705908315,23.8935276019125,0.309087087999194,2.66421467189811
28220,18.8940554081452,22.4327436041709,28.0289650884937,0.141813917560786,1.41454159697066
28230,14.7814442289314,28.5318343945333,25.9657173888996,0.205163237338979,0.883860191525708
28240,27.215826557562,19.9628778795158,21.2054673089718,1.10294672251348,2.74951307429497
28250,13.4597633470524,25.8937679631906,29.1850266816246,0.25354697122226,0.777701938247905
28260,22.9654530034592,25.4504403231566,18.4781696452311,2.34722906187033,2.52888388721285
28270,13.155892395022,24.5820975443682,29.475307369125,0.628185294495075,1.09110896508088
28280,27.513047283222,7.21386856966556,16.2702654132036,11.410014037625,9.3259487291076
28290,12.8561011445739,1.07740188496823,3.44928105167036,28.7675747068288,21.4025923170305
28300,7.16001049585634,0.289616290099321,1.47957773841619,26.0490349758818,31.8549251413714
28310,22.4063900706527,1.3975476832275,16.1591810807179,9.2807523739001,24.2562317228331
28320,19.1571357263143,0.513439740765541,5.13638847574177,20.9423602085037,26.4155738109776
28330,21.7272115635533,0.305949124848883,3.6107209423297,20.8879746154145,26.1452019786461
28340,20.6450520432117,0.200745870574338,2.2479056202879,21.9353121921843,26.9386087852628
28350,14.5659612224998,0.131082608474148,0.924476589061548,26.8498955486302,28.197992593634
28360,18.2010440428656,0.31040839739498,1.25169418158666,27.505760283151,23.7484646707667
28370,27.2393487847873,0.765441088728815,3.1153230073584,16.1504271180862,24.703351049103
28380,11.833518582089,0.232735726118008,0.62965931605848,27.9258885764569,29.0578857920666
28390,24.8613641999734,2.60449714042377,2.74664507278552,24.6775596039018,17.4282537678869
28400,11.936560866148,0.512332201831836,0.814336652742787,26.1174131439411,29.5547858770426
28410,27.4375728573479,10.0018040609617,8.67449793841855,8.26186182007853,17.4435353306011
28420,13.9418190209157,29.1929770438324,18.4706848915672,1.28688279267683,3.83912670266747
28430,3.93792487464707,32.4437855936285,29.6010677201081,0.158523006518854,0.608908781987442
28440,10.0511867001753,16.2124186816528,31.3689097118669,1.12786146506033,7.9542251674061
28450,26.8626318126693,8.09492161283963,20.2689864378799,1.50222988344504,15.6301108842107
28460,16.3448648037666,22.9282934276315,27.4716561377136,0.429130079597745,3.98494630380349
28470,18.0050994407853,23.7747131182287,26.7380681612022,0.296705117122698,3.17257579008039
28480,17.8556439668753,24.4342116332922,27.3034145409367,0.171844562965938,1.8100741267051
28490,14.3338596566628,27.9259489521218,27.3451458582707,0.138431655980272,1.05359003058436
28500,19.4166005796862,27.0864562252743,23.1125736793273,0.29448430934165,1.38757218244349
28510,27.0742884013372,16.324752893738,25.1052851755485,0.591235522018616,3.00582041905269
28520,12.5468794695693,27.3758615734508,29.0098153754106,0.194416313368794,0.651299874829773
28530,23.07811853663,25.7125331218252,19.1794855762474,1.60151556876796,2.23487661783815
28540,15.4211871091228,22.9888902111543,29.0645289070106,0.57826325987336,1.37347253309435
28550,26.344742374016,16.4202615916069,12.8894504773752,13.5942312869967,3.68817977021685
28560,12.3462067263208,2.45266167989381,2.74953173895526,34.5993318272715,10.2682944193816
28570,3.52266491949937,0.303222072086116,0.438594228683789,39.1561575832347,16.783563307277
28580,0.919821482499753,0.0363150276757765,0.066534215448657,37.8126568002339,23.0924703558387
28590,0.23367011572255,0.00430705923449512,0.00993834131981818,34.7335745036847,30.0856703819295
28600,0.506283138696865,0.018399482043223,0.0736427356124009,21.3853092189259,38.4502197409802
28610,2.40086622455403,0.82510912226336,4.9939524027118,9.61463728143967,40.2277663151754
28620,6.71620273667248,2.33542399102927,27.5006984995217,3.25764333612506,28.4388270670935
28630,24.2270017342946,0.910591318770067,23.7225593622791,1.25262615224652,24.070121288488
28640,26.5835122738737,12.070470851154,6.74075820286616,20.3126886062421,6.84581485921122
28650,9.7265167496087,1.63653803131806,1.24228070021777,35.0310142471145,15.8724982270442
28660,2.64699874910532,0.198913076895596,0.192909975284742,36.4452277500642,23.6818335855234
28670,0.676980839112792,0.0236479228569569,0.0289245526635795,33.8910878243484,31.2697523006034
28680,2.49788154088131,0.296916363423237,0.652381825307578,18.340282103903,38.4385508989798
28690,6.33572338123754,6.78525973684023,23.0455359238246,5.91593475319607,25.3456135705891
28700,23.0236787261432,2.98191403076856,23.0268162477014,2.3495596989772,22.3826359667447
28710,22.3031692304767,23.1497748012511,12.1349855616251,6.2707413294029,6.34801264260876
28720,7.19186324201237,32.3612113291071,24.894776594204,0.810791830897429,1.08648176200374
28730,5.49765652043261,24.9613179012762,33.3334031291301,0.434114555354041,0.974212639382119
28740,15.0109576988762,8.32272602286722,23.0790970996506,4.97292462798769,19.6279690864303
28750,24.4313321582167,19.5815321078474,13.9475742114414,4.32990240249837,8.90761907000104
28760,11.5186708494369,25.6592238669873,29.0576536757903,0.739842451821291,2.24075807361666
28770,24.9361798049247,18.8567975981186,18.3678805099581,1.64403574714539,8.51741795605145
28780,21.6342475579168,23.8206599279726,22.3199131782452,0.699394045439723,3.72895190754821
28790,20.8740288467689,25.5993898541842,22.6187850983364,0.50774728554491,2.28200761431439
28800,25.8282391131384,24.3001699388323,19.4087792602267,0.849292328918564,2.50502869166994
28810,21.1974246403031,20.0640783919472,27.2932461582444,0.447787405500291,2.39303992042708
