x,y,z
0.965945131,0.065652291,2.451806361
0.829923922,0.319637846,2.382741835
0.038124201,0.826595187,2.658980675
0.210264961,0.081099118,2.713201508
0.885896565,0.209113093,2.591116667
0.279263743,0.960240933,2.791103886
0.060403801,0.136030791,3.004703682
0.909247392,0.141893781,2.849725127
0.623270204,0.624195863,2.933537076
0.024046687,0.337210035,3.288590794
0.845449282,0.10425981,3.173379765
0.807823549,0.340153895,3.136039646
0.093717622,0.83609002,3.481463619
0.386359693,0.101945831,3.579396874
0.889487604,0.19278302,3.444969624
0.580428287,0.647624256,3.60236634
0.056377247,0.315177889,4.014703484
0.884670401,0.132438456,3.90594969
0.830225872,0.286624373,3.868256885
0.391812739,0.782008272,4.176270608
0.204312941,0.205868656,4.536672419
0.887418092,0.173683888,4.437081226
0.81552016,0.296097483,4.45088334
0.532195814,0.633521583,4.752415517
0.203582851,0.397766822,5.261967299
0.822966333,0.231226074,5.36048621
0.84085912,0.235750318,5.399313914
0.837885694,0.239030466,5.447571008
0.839241006,0.235934778,5.497243746
0.848833449,0.221456551,5.530103981
0.869302195,0.192104458,5.516238636
0.898516566,0.150581044,5.419378985
0.928343659,0.10805608,5.216352698
0.95035066,0.076693876,4.920389141
0.962017155,0.060507538,4.576157983
0.964478565,0.058489889,4.231874989
0.956753124,0.073415245,3.92791837
0.928096151,0.124739623,3.711130012
0.821145023,0.305792558,3.677219428
0.279932402,0.844976354,4.012013171
0.279114613,0.155294431,4.278386784
0.893059577,0.173449098,4.151779739
0.775618368,0.363031851,4.200893089
0.287012738,0.77535127,4.606755466
0.433352538,0.205722452,4.91936016
0.867116623,0.204247143,4.875535415
0.819539391,0.27856933,4.914944822
0.686265189,0.450449448,5.140633319
0.390537492,0.627677937,5.632738751
0.542120606,0.375336575,6.097968642
0.790670866,0.272686137,6.322628876
0.891162579,0.146778661,6.311373488
0.963850617,0.049543,5.952706352
0.98915263,0.015572139,5.395689251
0.995634612,0.006656962,4.823784756
0.997365358,0.00425042,4.295920408
0.997633859,0.004008059,3.822259118
0.996940722,0.005402383,3.402264726
0.994494868,0.010070351,3.034964289
0.986535706,0.02535474,2.725613953
0.954786658,0.08673553,2.503685612
0.763388172,0.43078435,2.48521818
0.01759918,0.590765907,2.80121736
0.481959447,0.078720699,2.775052334
0.854315331,0.268462485,2.684852892
0.129846722,0.954028904,2.949995803
0.150129086,0.10067004,3.089094278
0.901743794,0.172152611,2.941759939
0.52721468,0.735058227,3.081644535
0.03682903,0.243754164,3.418578257
0.894301458,0.119398116,3.275000088
0.777805606,0.385643634,3.271152548
0.070119912,0.744484236,3.651424657
0.542218914,0.105167013,3.708357845
0.880827746,0.20660611,3.588288643
0.570259812,0.651138309,3.765848463
0.069026512,0.315505817,4.191396422
0.884629545,0.141116859,4.093258309
0.834903124,0.274923948,4.057295546
0.482320764,0.704086981,4.340675951
0.163844014,0.281743218,4.779636531
0.872771295,0.182922181,4.733152741
0.83658863,0.257312346,4.731668742
0.694427139,0.449400497,4.927752089
0.329808335,0.658665957,5.42139481
0.569132926,0.323658961,5.828998422
0.809425039,0.2609713,5.984325184
0.871497707,0.179534425,6.003216323
0.937046934,0.089134575,5.786693346
0.97462827,0.036995668,5.353566484
0.988433358,0.017692808,4.84141217
0.99276766,0.011642776,4.341100255
0.993509658,0.010946508,3.883395842
0.991723274,0.014534483,3.477519494
0.985290903,0.026719314,3.130873204
0.963639388,0.067733993,2.86554222
0.865558345,0.248873697,2.761023996
0.193716704,0.962867581,3.010813848
0.119647055,0.113159883,3.189203308
0.906057464,0.160162368,3.034987925
0.596655547,0.649378354,3.1472671
0.032561729,0.310918012,3.517128306
0.873508893,0.113792971,3.393614699
0.809969909,0.331294095,3.361128457
0.144289005,0.858574908,3.712623731
0.373053874,0.116105655,3.860116315
0.892381259,0.18330045,3.723437685
0.673645363,0.519905731,3.840656163
0.070853262,0.511600106,4.301403633
0.819025656,0.140550167,4.295541112
0.860598653,0.22995786,4.226104534
0.652911953,0.522937634,4.408283331
0.139512953,0.557181874,4.915661424
0.78873368,0.198554092,5.03446053
0.851923052,0.227390181,5.024721077
0.801894143,0.299159669,5.106895732
0.683902868,0.443664399,5.358108302
0.465592513,0.584697515,5.835652184
0.532295193,0.42470297,6.341036164
0.772443785,0.281324927,6.631245132
0.908315852,0.119346522,6.583842686
0.978107761,0.02910274,6.111833541
0.994665523,0.007537772,5.486246216
0.998066905,0.002922434,4.88399849
0.998904766,0.001757141,4.339352937
0.999059708,0.001586704,3.85362876
0.998827059,0.00206592,3.422672844
0.997956652,0.003732413,3.042277704
0.995190327,0.009060141,2.71080217
0.984980851,0.029002637,2.435547606
0.935832656,0.125151483,2.258653103
0.552477539,0.742445685,2.335321874
0.013148477,0.272111496,2.608734269
0.822980548,0.095554348,2.489000727
0.73676719,0.473369609,2.487976217
0.015136195,0.520904517,2.807498172
0.569424891,0.08033197,2.758250353
0.840848862,0.292814443,2.681301142
0.088836304,0.912194991,2.965264648
0.200370032,0.092885896,3.071573668
0.89612678,0.185076434,2.931375697
0.473098892,0.791411558,3.094717106
0.045084015,0.207784119,3.410021397
0.903206571,0.125798944,3.257852449
0.756405475,0.419324082,3.273031583
0.053381609,0.667468449,3.666168191
0.631767055,0.10491726,3.685578615
0.873450813,0.219828773,3.576712641
0.523313775,0.700869852,3.780711113
0.081582785,0.2661184,4.184845403
0.893275502,0.145094938,4.069587194
0.823950087,0.292586089,4.048786947
0.427585691,0.744034967,4.361836708
0.207388058,0.243052851,4.765741252
0.876264791,0.184957601,4.704532872
0.829686663,0.268232402,4.713385352
0.666116915,0.483497863,4.936660107
0.286163951,0.632076086,5.454568907
0.644728587,0.30419173,5.808759006
0.818141029,0.252190266,5.941825522
0.87604249,0.1743162,5.94389892
0.937510482,0.089090798,5.722607236
0.973489941,0.038921963,5.298574532
0.987276308,0.019568884,4.79843602
0.991704316,0.013408083,4.308398597
0.992301393,0.01302175,3.85965864
0.989899721,0.017770982,3.462949142
0.981551118,0.033540797,3.128471159
0.952718032,0.087924203,2.885830926
0.812015633,0.340527326,2.836856218
0.05930899,0.813319497,3.161034696
0.345599333,0.089978763,3.224971722
0.88599966,0.203891286,3.09596077
0.4463962,0.804866747,3.287425949
0.063072083,0.194266687,3.606210063
0.906260624,0.134100375,3.452085551
0.763375859,0.402749184,3.470776348
0.080048394,0.723262553,3.874094646
0.607258555,0.115588045,3.937579964
0.879049998,0.206008828,3.824276928
0.629081996,0.571105196,3.985268594
0.079767821,0.434470701,4.454877069
0.851778628,0.152399548,4.429678226
0.8534652,0.238466406,4.379408589
0.664695018,0.501494645,4.567136261
0.180031601,0.607026775,5.080094654
0.742117509,0.226021923,5.278122106
0.844723491,0.231810304,5.302920784
0.831700798,0.250086778,5.355406697
0.812336728,0.275117504,5.450176404
0.788432846,0.303586175,5.597145532
0.767956605,0.323896936,5.794498934
0.770194352,0.313540736,6.011716241
0.816467333,0.249844508,6.167604049
0.89715568,0.141648995,6.122185739
0.960864327,0.054830707,5.779972356
0.986247888,0.020105515,5.258608292
0.993720833,0.009705253,4.71452827
0.995818889,0.006814225,4.207568318
0.995931422,0.006945901,3.751500038
0.99436472,0.010010349,3.348712318
0.989184115,0.019863856,3.002578909
0.971480058,0.053732347,2.729809849
0.890366533,0.206621023,2.597969262
0.290045687,0.954527485,2.795110214
0.058324838,0.138885755,3.013423803
0.909282388,0.140438455,2.8581341
0.630741196,0.613971904,2.938375794
0.023906947,0.34720419,3.2959504
0.839931878,0.103565578,3.183948793
0.811300007,0.334193476,3.143324159
0.101897748,0.84869216,3.485200567
0.368079724,0.10310056,3.592440731
0.890856898,0.190028107,3.456004303
0.592403128,0.633207371,3.607078535
0.055011617,0.331086213,4.024725359
0.880645925,0.131689385,3.922120312
0.833803656,0.280570484,3.879993077
0.413682738,0.767857059,4.178470728
0.186801782,0.217294062,4.554513725
0.886668205,0.172851707,4.459150989
0.819900886,0.288990232,4.467564654
0.555501396,0.611812714,4.754711475
0.195640281,0.43119638,5.274165136
0.813055085,0.234949055,5.395107114
0.840505683,0.235333515,5.437796503
0.842906656,0.23111351,5.478668657
0.852744219,0.216458971,5.500951704
0.872111039,0.188728204,5.477582167
0.898867808,0.150691524,5.377306222
0.926031893,0.111991628,5.18141474
0.946350718,0.08312623,4.902259309
0.957132977,0.068373358,4.579454745
0.958540048,0.068203911,4.258222178
0.948254193,0.087537211,3.980578981
0.911814464,0.151772821,3.800676419
0.77120668,0.380359839,3.831354103
0.161229889,0.786492357,4.243370736
0.540164021,0.146207964,4.412645617
0.880706916,0.194577323,4.311064933
0.754755078,0.387556722,4.397901507
0.290267773,0.745666255,4.831393391
0.487850338,0.232840927,5.164730765
0.852545176,0.220708812,5.168993806
0.831193552,0.254270203,5.210949365
0.785110044,0.315928606,5.338497878
0.69943938,0.414838884,5.600243272
0.581066633,0.503487426,6.022837729
0.584164485,0.447101661,6.509242029
0.756461755,0.291896844,6.847804283
0.916157933,0.106173666,6.786090567
0.983828103,0.020999616,6.252311325
0.996584012,0.00475596,5.59138436
0.998872745,0.001686312,4.97035766
0.999405873,0.000945411,4.41265686
0.999519767,0.000805037,3.916317996
0.999431311,0.000996256,3.475880424
0.99905408,0.001720321,3.08600782
0.997869284,0.004000581,2.742798248
0.993678387,0.012191319,2.446468732
0.975414864,0.048355208,2.212312074
0.863908878,0.263267869,2.117542828
0.057838639,0.94884879,2.343056599
0.088823284,0.09103999,2.434892743
0.897879616,0.181117713,2.307904749
0.310057076,0.968667758,2.468294717
0.032688838,0.153678761,2.679206165
0.903309929,0.128858521,2.533992006
0.605075623,0.662245451,2.606193855
0.016701502,0.312953429,2.921145511
0.825035551,0.097076878,2.803795383
0.779825332,0.395285918,2.781429752
0.032242971,0.679123804,3.121726235
0.482673096,0.086120237,3.127971968
0.870512398,0.233792031,3.019069795
0.313016791,0.903785436,3.256056563
0.102415511,0.14194096,3.505442776
0.908345827,0.148385534,3.345898304
0.70322572,0.494708696,3.410770141
0.044516716,0.524231934,3.82956516
0.78023304,0.113907365,3.793875029
0.85931813,0.241800881,3.709117716
0.487060496,0.725826465,3.947952814
0.110890605,0.247256443,4.34886748
0.892035246,0.155992382,4.24043373
0.823749362,0.288698915,4.22930455
0.491062967,0.683860497,4.529204579
0.18761041,0.314783086,4.993747088
0.857105425,0.200830407,4.996087417
0.840107673,0.245805898,5.006852373
0.767543671,0.346057834,5.140674238
0.594202228,0.530597385,5.485363501
0.401399699,0.540983428,6.0246002
0.667541288,0.355553606,6.434600304
0.83328464,0.215393936,6.603389747
0.944012056,0.073751884,6.381304071
0.986806495,0.018022651,5.82631565
0.996163471,0.005595207,5.209241039
0.998290602,0.002657117,4.63416026
0.998826454,0.001927539,4.11733096
0.998803335,0.002059732,3.657374694
0.998259789,0.003116823,3.250218611
0.996520077,0.006446687,2.892919229
0.990681664,0.017754194,2.587760673
0.966533759,0.065021435,2.356329525
0.821177217,0.337010718,2.294174405
0.02721062,0.776548459,2.569030939
0.225518474,0.077662762,2.604632488
0.880002671,0.221937939,2.4907217
0.207263335,0.992992471,2.703029957
0.069920274,0.119863735,2.882525246
0.908024941,0.150651784,2.731920846
0.560327588,0.708671641,2.838913829
0.024787829,0.269795327,3.164513904
0.874191683,0.10874255,3.030122797
0.773763064,0.398901364,3.020159429
0.043724097,0.690871134,3.384156383
0.542474686,0.094141874,3.401620874
0.874034321,0.223353576,3.288835863
0.430006017,0.804485181,3.508427921
0.087308993,0.189920881,3.836443029
0.905248083,0.142397846,3.686085103
0.777489763,0.374296985,3.703083773
0.144254134,0.794523778,4.104570133
0.5251087,0.134892139,4.253025079
0.883472351,0.192859631,4.140424312
0.729132104,0.429016239,4.241718015
0.181424826,0.716365542,4.705551316
0.645961889,0.188645031,4.910088416
0.862818084,0.213161303,4.870543491
0.804077078,0.300667754,4.935590002
0.643000886,0.496960105,5.208172835
0.348046606,0.598269104,5.735240662
0.628603866,0.349653029,6.147278696
0.809538786,0.251729717,6.336892416
0.908141869,0.124244108,6.265024334
0.971005308,0.040005479,5.853802486
0.990958141,0.013127719,5.28608845
0.996078826,0.00604641,4.721008361
0.997444335,0.004163226,4.203384564
0.997535749,0.004208956,3.740098308
0.996602214,0.006042415,3.330154676
0.993515548,0.011931531,2.973247478
0.983207305,0.031764083,2.677339878
0.939560365,0.115953027,2.482080814
0.644921846,0.610757106,2.531793207
0.014347865,0.358997991,2.847794264
0.771186189,0.090474257,2.745994125
0.795886632,0.370257902,2.709067727
0.035854061,0.730538236,3.03481124
0.400425782,0.084399502,3.059462334
0.876134293,0.224462843,2.943900103
0.32442386,0.904814543,3.167809429
0.087022229,0.145112125,3.418729347
0.909149642,0.144905015,3.258790268
0.697605099,0.505935954,3.322238369
0.038857458,0.49849378,3.732307148
0.787019579,0.110348253,3.681790657
0.854701458,0.251626023,3.601024256
0.423541325,0.784890315,3.85986362
0.131500575,0.200534217,4.213443949
0.898160258,0.155920407,4.083273179
0.803330597,0.323864937,4.092096899
0.352190117,0.777417282,4.450129559
0.302856577,0.213103534,4.805316044
0.874496419,0.192471822,4.743199663
0.821973682,0.278556702,4.768204532
0.654627747,0.493595306,5.009140612
0.294997985,0.617436854,5.533605011
0.651052228,0.31390199,5.895063001
0.816216172,0.252090365,6.041320653
0.885002797,0.160260712,6.025179125
0.94885656,0.072351313,5.750372487
0.980212655,0.028991518,5.278047506
0.990753375,0.01425759,4.754515108
0.993908152,0.0098892,4.255237516
0.994204313,0.009851278,3.802553383
0.992173479,0.013840279,3.402799949
0.985313737,0.026842807,3.062757207
0.961703701,0.071697368,2.805996452
0.849241354,0.278621257,2.719337483
0.116675188,0.939011038,2.994833253
0.173690987,0.098155704,3.124055923
0.899821479,0.176532439,2.978474387
0.519707822,0.741038081,3.125188853
0.039781938,0.238504166,3.463144059
0.896735171,0.121491584,3.318186273
0.778208512,0.383793543,3.315845113
0.076115664,0.75262691,3.698658861
0.541305848,0.10752445,3.763717217
0.881671381,0.204255719,3.643032428
0.591491345,0.624370997,3.812548927
0.068837426,0.348529496,4.252056511
0.876902717,0.142355577,4.17078256
0.841710585,0.26248173,4.127846507
0.538467328,0.650450755,4.385053018
0.141341068,0.347504694,4.861557161
0.85978713,0.187747849,4.854933759
0.843646964,0.243954294,4.848628981
0.74431231,0.38217723,4.998251844
0.477878107,0.623880997,5.412810466
0.393874248,0.428422943,5.937190899
0.763639918,0.297105687,6.199955779
0.858551701,0.191467011,6.276022802
0.94232656,0.07912569,6.045969026
0.98187082,0.025711351,5.550193119
0.993246456,0.010131866,4.984937146
0.996347171,0.005802109,4.447502949
0.997061253,0.004909901,3.960784793
0.996570667,0.00598357,3.527598677
0.994380963,0.010172103,3.147702945
0.987394932,0.023526246,2.825564474
0.961173322,0.074021019,2.585881123
0.818087017,0.337221553,2.527284322
0.038489512,0.794864819,2.823888745
0.276943458,0.081861879,2.869369517
0.882697316,0.214197353,2.748057038
0.305250065,0.932915287,2.956696342
0.069896873,0.140708481,3.188599822
0.909640483,0.142385648,3.030276924
0.660452315,0.566642444,3.104364142
0.028354533,0.400724186,3.487039346
0.824581252,0.10560105,3.393830232
0.832206286,0.294904921,3.335489312
0.215584965,0.891590487,3.651538318
0.251907713,0.125813708,3.856030957
0.898904043,0.170104425,3.70946476
0.708340577,0.473821594,3.796130683
0.078179268,0.598725936,4.24845356
0.764836337,0.136837511,4.281048448
0.867740478,0.218742821,4.198084179
0.675967196,0.496141495,4.356893533
0.143484817,0.603647574,4.856201835
0.762639064,0.194577047,4.994590962
0.85490118,0.223773351,4.976072373
0.801016415,0.301827809,5.055327156
0.667371521,0.464475676,5.318157156
0.421745077,0.596093891,5.818700224
0.563925781,0.395906478,6.297284797
0.789828336,0.26667721,6.547525907
0.912187325,0.115718064,6.47679522
0.977439468,0.03038377,6.011630726
0.994023752,0.008536521,5.401268859
0.99767661,0.003542541,4.811301648
0.998603623,0.002255717,4.276601307
0.998738788,0.002140252,3.799444268
0.998355315,0.002910275,3.376345532
0.997018299,0.005467006,3.003959978
0.992706605,0.013777537,2.682715551
0.976147332,0.046095041,2.426829586
0.888675368,0.214162264,2.304141115
0.184997031,1.016046978,2.502041269
0.054903528,0.119513307,2.667455682
0.906977959,0.148822918,2.523120162
0.514770274,0.772528543,2.63348877
0.02170803,0.238154522,2.924359478
0.877006875,0.108395304,2.786495317
0.736363688,0.464828615,2.796436988
0.022771726,0.543083106,3.149595192
0.641538383,0.08856546,3.105749817
0.851205332,0.26836699,3.019836268
0.204621532,0.931425098,3.298452337
0.171083564,0.116379509,3.487963732
0.903672482,0.164267614,3.333594063
0.649944322,0.567802806,3.436647379
0.042006479,0.4079673,3.853411493
0.848010606,0.119266182,3.771775249
0.843474471,0.268298922,3.709910372
0.401534714,0.790584096,3.992862504
0.164887818,0.197302949,4.343759516
0.894427691,0.163504961,4.223301987
0.806751572,0.314914463,4.236091265
0.419486522,0.731564635,4.57858827
0.25580808,0.263392978,4.998736828
0.862005543,0.203161435,4.981807689
0.8346339,0.254096763,5.002041243
0.751571557,0.367003286,5.157842574
0.55453154,0.560943381,5.538571425
0.406294625,0.505710061,6.082341217
0.705276609,0.335182531,6.452407674
0.851790422,0.193190357,6.574840597
0.952917682,0.062344866,6.297338998
0.988663402,0.015649256,5.726273267
0.996471717,0.005200946,5.11543442
0.998312228,0.002647785,4.550148668
0.99876363,0.002046562,4.042883288
0.998664051,0.002314581,3.591758183
0.997954043,0.003684733,3.192880892
0.995711831,0.007980644,2.844011916
0.987981437,0.022979314,2.549709884
0.954350996,0.088709996,2.340160785
0.7297266,0.489647986,2.338400389
0.012088083,0.496893955,2.64126069
0.546377574,0.077343732,2.587162506
0.832480582,0.310757421,2.517468394
0.052974678,0.860102565,2.800674821
0.216076358,0.08506037,2.871926837
0.889772057,0.199938439,2.742601296
0.358918602,0.90056465,2.931637831
0.055130128,0.157946669,3.185901038
0.908991164,0.134947877,3.028164912
0.68618737,0.530868306,3.085208662
0.028131518,0.448696621,3.469549109
0.789977747,0.102340239,3.393493475
0.841361677,0.279649218,3.323876964
0.25372337,0.891441113,3.622466175
0.206758837,0.132830956,3.852320469
0.901349292,0.164416331,3.702485305
0.722700656,0.454035771,3.775622606
0.084323066,0.63859504,4.22149962
0.732202783,0.13543336,4.27302803
0.870839266,0.213838769,4.18409068
0.685601305,0.484640752,4.332613017
0.14637604,0.623592245,4.827226253
0.748786018,0.192640295,4.974210189
0.85635314,0.222006137,4.951384195
0.800483396,0.303304915,5.029314737
0.658528587,0.475369482,5.298117829
0.400639259,0.597715893,5.808713699
0.583460266,0.382175718,6.270152705
0.797138746,0.260422676,6.501689299
0.913263498,0.115019791,6.42263703
0.976776458,0.031478423,5.963769411
0.993584818,0.009210302,5.361862148
0.997420969,0.00394775,4.778134001
0.99840681,0.00258167,4.248309711
0.998527042,0.002505895,3.775314849
0.998039689,0.003475899,3.356089529
0.996379983,0.00664817,2.987853571
0.990979853,0.017058151,2.672445777
0.969756221,0.058424797,2.428883244
0.851054363,0.282662963,2.341882092
0.060513512,0.916100139,2.595724279
0.138779075,0.087721259,2.683767779
0.895316882,0.188689346,2.552445399
0.349083716,0.922769612,2.725170418
0.04242721,0.158442894,2.963776889
0.907058786,0.130928492,2.810448312
0.656950518,0.580450593,2.872626607
0.02153946,0.383190698,3.228978167
0.807644205,0.098686434,3.129233766
0.819071541,0.322597918,3.07907721
0.107292255,0.868657735,3.408860615
0.325376061,0.101878959,3.523432375
0.892900754,0.187008536,3.383868224
0.58501846,0.645588594,3.532802357
0.051649425,0.316058136,3.939535331
0.883736951,0.12902165,3.827645165
0.828097235,0.291826269,3.789548925
0.352764424,0.809496146,4.106162087
0.225593026,0.183905758,4.432550349
0.890777159,0.172071891,4.319108763
0.802788656,0.318204154,4.343850876
0.442285249,0.70811999,4.688086429
0.255269523,0.294554545,5.13630813
0.850273742,0.214976689,5.156997636
0.838321385,0.244454671,5.183870403
0.796970182,0.30100383,5.289200496
0.717166133,0.397135858,5.522785577
0.591655541,0.503093935,5.92409367
0.555228816,0.471232774,6.421185149
0.722540573,0.32429267,6.803568425
0.892630513,0.135687546,6.834291891
0.977809766,0.028574053,6.365036484
0.995572424,0.006082804,5.707484264
0.998657374,0.001984385,5.076253676
0.999347203,0.001028194,4.507269393
0.999509315,0.000815486,4.000423604
0.999455346,0.000947189,3.550477576
0.999144762,0.001545731,3.151983461
0.998170376,0.003417077,2.80069105
0.994823623,0.009938984,2.495745177
0.980843442,0.037577031,2.248211628
0.901679902,0.192285796,2.118341274
0.212107751,1.031315298,2.287381174
0.033956781,0.133590632,2.457511248
0.90338431,0.137153123,2.319928198
0.515195,0.783262622,2.414820154
0.016116741,0.244301591,2.685817322
0.855791982,0.102198152,2.556495617
0.720906394,0.496037469,2.567661356
0.015831528,0.488791901,2.896537694
0.63515734,0.083606128,2.835506798
0.835562993,0.300657807,2.764077788
0.08997371,0.89958575,3.058844452
0.22876093,0.093651929,3.163993804
0.895064187,0.186576116,3.023813642
0.492781417,0.766150956,3.187272634
0.047056344,0.220385447,3.519263029
0.901799562,0.126235376,3.369988092
0.77258585,0.391060581,3.375534443
0.07750212,0.741270353,3.766314137
0.567781648,0.110465451,3.830521153
0.880686949,0.204923623,3.71245428
0.606177162,0.603804648,3.878937272
0.072039898,0.378713488,4.330965921
0.868886232,0.14564032,4.2685497
0.846929806,0.252142029,4.221707882
0.592064893,0.59141628,4.452349531
0.137157054,0.439680713,4.957440254
0.833708096,0.198068437,5.014038694
0.847569695,0.234424843,5.011390795
0.788191062,0.318314954,5.1145029
0.64627086,0.483316183,5.406568107
0.422628504,0.578005673,5.920453856
0.597637346,0.388798538,6.385775875
0.802538178,0.250613784,6.62016541
0.926427947,0.096363033,6.491546517
0.982665196,0.023337691,5.9761084
0.995414254,0.006579129,5.353577306
0.998165473,0.002810904,4.764311544
0.998860336,0.001849252,4.233038104
0.998937476,0.001810151,3.759678728
0.998573613,0.002532638,3.340097242
0.997345995,0.004880846,2.970625429
0.993359794,0.012577789,2.651229243
0.977889696,0.04284293,2.394888821
0.895872419,0.201236438,2.265729435
0.218328368,1.014670255,2.448947649
0.043855216,0.129273186,2.626406788
0.906515822,0.141477623,2.482574863
0.53708128,0.749186873,2.580897754
0.019011,0.254523119,2.873887844
0.863859867,0.104313727,2.741457351
0.743880126,0.454517737,2.744318867
0.022137638,0.558876032,3.091026969
0.608550266,0.086508435,3.052749722
0.852866266,0.266402507,2.964544642
0.196091308,0.937860228,3.239350667
0.164171912,0.114142958,3.422565032
0.903861491,0.164489498,3.268344777
0.634898786,0.590222725,3.376269367
0.039534249,0.376464971,3.782842425
0.858362568,0.118093407,3.686852269
0.836042433,0.282221098,3.632485202
0.335022596,0.833313896,3.936628043
0.206268771,0.1673045,4.237936336
0.896361129,0.165912576,4.10640865
0.7852436,0.350284377,4.140318382
0.299192725,0.783404341,4.531384764
0.394455145,0.2017341,4.849020431
0.87119138,0.198971318,4.792945239
0.817514725,0.283700215,4.829333441
0.656640328,0.488153429,5.075585694
0.319635728,0.617775925,5.597523718
0.629827137,0.330649981,5.987812865
0.811025247,0.255193079,6.155786105
0.891868213,0.148922377,6.12736467
0.957810057,0.059049354,5.804245093
0.985199847,0.021576291,5.290364015
0.993365579,0.010221142,4.746219697
0.99567963,0.007020119,4.236952118
0.995886418,0.007004296,3.778074559
0.99441653,0.009895842,3.372385247
0.989483741,0.019276613,3.02311325
0.972788587,0.051195111,2.745956818
0.897897661,0.192662811,2.604561014
0.347150416,0.919987625,2.783252838
0.046507075,0.156474735,3.024318324
0.908022593,0.132628496,2.869375994
0.662704075,0.57008462,2.931739626
0.023072034,0.395023249,3.295758819
0.807192892,0.09983288,3.199767144
0.824576754,0.311841285,3.145371804
0.135889786,0.887812493,3.470308061
0.297546771,0.107497153,3.61091214
0.895625833,0.180522033,3.467435825
0.626462262,0.591613107,3.597488312
0.051303786,0.38180681,4.025708052
0.8650132,0.128581787,3.942147159
0.842871753,0.265639445,3.88741615
0.461918958,0.733285132,4.161287902
0.150646396,0.246292781,4.568243414
0.884948278,0.169918678,4.481874961
0.82804792,0.276204104,4.478591281
0.591754543,0.576390027,4.739703728
0.188176798,0.4879497,5.267678623
0.79401517,0.239033243,5.423492347
0.839730589,0.235586055,5.470574215
0.846308645,0.225596321,5.506804691
0.862274744,0.202488992,5.508708745
0.887687451,0.166334316,5.443488423
0.916848167,0.124821095,5.282941697
0.941262724,0.090011684,5.025839805
0.956174066,0.069052378,4.705403587
0.961543015,0.062539884,4.368777385
0.957191831,0.071786682,4.058752131
0.936329574,0.109399816,3.81930367
0.863800616,0.234389962,3.727343618
0.516147504,0.698066193,3.951915203
0.099689098,0.272660814,4.370017747
0.888829478,0.154599122,4.27130489
0.830242706,0.277988406,4.25186531
0.527636278,0.651745273,4.531319075
0.16745134,0.355902553,5.017305425
0.849277569,0.202965794,5.042749979
0.842741549,0.240846055,5.051854657
0.783326971,0.32356013,5.166442065
0.64733763,0.479197686,5.464155371
0.444928355,0.568518315,5.972507088
0.595399728,0.397306503,6.446715219
0.801888816,0.249005306,6.690233263
0.931068781,0.089542461,6.543884043
0.984829086,0.020309586,6.004515399
0.996123632,0.005545716,5.371558623
0.998477561,0.002328667,4.777680257
0.999065954,0.001513736,4.24359811
0.999137586,0.001467868,3.768073158
0.998851616,0.002037593,3.346484628
0.997879029,0.003898663,2.974676646
0.994736827,0.009967622,2.651494935
0.982715956,0.033516805,2.38618415
0.921612753,0.152804967,2.229134215
0.413256503,0.894459045,2.35098118
0.019625191,0.194672733,2.587148621
0.882891047,0.112232463,2.450615736
0.658929021,0.5919356,2.491834533
0.013522432,0.37779524,2.80597163
0.742959396,0.087893755,2.710981538
0.801070717,0.362398323,2.66908991
0.036445322,0.745795236,2.988354456
0.370669415,0.083613286,3.018073713
0.877664201,0.222143726,2.900947608
0.320323681,0.910951995,3.121462513
0.083056117,0.143944835,3.368090732
0.909350955,0.144323842,3.208240539
0.689717787,0.518984838,3.274214429
0.035803127,0.474180302,3.679075941
0.797398782,0.109015229,3.617098972
0.850292589,0.260233098,3.540987136
0.377379233,0.820474462,3.814254185
0.152171342,0.176895267,4.134882652
0.899983938,0.157719125,3.99636269
0.787173862,0.350634454,4.020664536
0.264501455,0.800548975,4.41106559
0.412941268,0.180109599,4.689156197
0.877607882,0.19286484,4.609114708
0.803484518,0.309033975,4.65389922
0.553373059,0.600683303,4.966549352
0.241634602,0.462131252,5.500541996
0.781896667,0.266609887,5.69685488
0.836559597,0.232863695,5.776300836
0.880028216,0.172166092,5.752927387
0.929656453,0.10234655,5.557797327
0.96395118,0.053817103,5.19425466
0.9799618,0.031119354,4.747686033
0.985684267,0.023237956,4.295882378
0.985956544,0.023770232,3.877379003
0.980859148,0.033602564,3.511741155
0.963588537,0.065787354,3.222368214
0.898513316,0.184940989,3.071320571
0.511578084,0.744103491,3.230477971
0.046348256,0.233888644,3.574775688
0.899536006,0.125477408,3.4291374
0.783453577,0.372476972,3.42657209
0.099923747,0.785939523,3.81100797
0.514820943,0.114535178,3.907860667
0.884663585,0.196693386,3.784530408
0.647623648,0.550378159,3.927725291
0.07518753,0.464414939,4.394973742
0.841214314,0.147599286,4.376815299
0.856293751,0.235135706,4.318820677
0.659913543,0.510107529,4.504510112
0.162377398,0.588134882,5.016101145
0.762568101,0.21432057,5.181333398
0.848090055,0.229441065,5.190947437
0.821072535,0.267845767,5.254151439
0.769366027,0.33488474,5.410898374
0.679515561,0.432393408,5.705573785
0.580457116,0.493463509,6.144705109
0.626472819,0.414642059,6.607092001
0.798029162,0.248125524,6.878054357
0.940497989,0.075514615,6.69379064
0.988983562,0.014505043,6.100850146
0.997451128,0.003610399,5.443252074
0.999060992,0.001426134,4.836437867
0.999451698,0.00088371,4.293282131
